order_id,order_date,product_id,product_category,region,warehouse_id,stock_level,restock_lead_time,supplier_id,supplier_lead_time,demand_forecast,actual_demand,weather_impact,fuel_price,logistics_delay
ORD000255,2022-09-21,P419,Electronics,North America,WH11,951.0,14,S008,5,205,265,Clear,1.13,6
ORD000256,2022-11-22,P008,Furniture,South America,WH05,807.0,12,S074,11,303,200,Stormy,1.28,2
ORD000257,2024-11-19,P444,Apparel,North America,WH06,841.0,4,S053,17,1030,1043,Rainy,1.03,0
ORD000258,2024-09-27,P268,Apparel,Africa,WH03,475.0,5,S044,5,584,449,Snowy,1.32,4
ORD000259,2022-07-20,P433,Automobile,Africa,WH02,159.0,7,S009,16,429,452,Clear,1.32,5
ORD000260,2022-04-01,P366,Automobile,Africa,WH03,482.0,1,S015,28,538,508,Clear,1.49,6
ORD000261,2023-10-01,P336,Automobile,Asia,WH08,51.0,12,S051,24,1016,1134,Clear,0.91,7
ORD000262,2023-10-05,P115,Electronics,North America,WH02,216.0,2,S083,18,284,386,Clear,0.9,4
ORD000263,2024-01-29,P324,Electronics,Africa,WH13,504.0,14,S017,24,463,402,Stormy,0.92,9
ORD000264,2023-11-30,P419,Automobile,North America,WH09,68.0,12,S076,16,964,1083,Stormy,0.91,5
ORD000265,2024-07-15,P301,Automobile,Europe,WH01,504.0,6,S013,20,840,845,Snowy,1.4,0
ORD000266,2024-10-31,P297,Automobile,Africa,WH10,234.0,11,S004,14,212,275,Clear,0.82,0
ORD000267,2022-08-16,P237,Electronics,Europe,WH07,168.0,8,S033,25,1013,1089,Clear,1.23,8
ORD000268,2023-07-17,P317,Furniture,Europe,WH19,662.0,14,S068,5,488,597,Snowy,1.23,8
ORD000269,2024-05-07,P480,Apparel,Europe,WH02,504.0,5,S058,19,878,927,Clear,1.05,6
ORD000270,2022-11-15,P076,Furniture,Asia,WH18,463.0,5,S001,13,1146,1044,Stormy,1.27,6
ORD000271,2025-02-09,P469,Electronics,Asia,WH09,949.0,13,S051,29,1137,1093,Clear,1.24,3
ORD000272,2024-04-11,P399,Electronics,South America,WH14,253.0,2,S096,18,437,292,Rainy,1.06,4
ORD000273,2023-09-03,P099,Automobile,Asia,WH10,504.0,11,S053,26,334,164,Clear,0.91,6
ORD000274,2024-09-20,P323,Furniture,Asia,WH07,9.0,4,S037,7,204,335,Clear,1.01,4
ORD000275,2023-04-26,P443,Electronics,Asia,WH08,504.0,1,S058,9,1125,1232,Clear,0.94,3
ORD000276,2023-08-21,P002,Groceries,Europe,WH05,883.0,5,S068,12,609,691,Clear,1.49,8
ORD000277,2024-06-19,P122,Furniture,Europe,WH10,980.0,5,S059,14,728,525,Clear,1.12,2
ORD000278,2024-09-02,P390,Furniture,Europe,WH11,24.0,2,S010,6,558,474,Rainy,1.33,3
ORD000279,2022-04-19,P185,Electronics,Europe,WH16,852.0,7,S009,27,355,339,Clear,1.17,7
ORD000280,2024-01-28,P016,Apparel,North America,WH04,504.0,14,S043,5,1159,1215,Clear,1.12,0
ORD000281,2022-04-03,P279,Electronics,South America,WH02,643.0,12,S065,22,357,491,Clear,1.28,7
ORD000282,2023-01-29,P351,Furniture,Europe,WH13,635.0,11,S032,20,899,664,Clear,0.88,7
ORD000283,2023-08-08,P370,Groceries,South America,WH17,743.0,14,S083,20,105,184,Rainy,1.38,0
ORD000284,2023-04-18,P041,Furniture,Asia,WH08,213.0,6,S090,21,1233,1103,Clear,1.44,1
ORD000285,2023-12-28,P414,Electronics,South America,WH08,302.0,13,S080,9,896,722,Rainy,0.89,9
ORD000286,2024-11-10,P451,Automobile,Asia,WH10,298.0,10,S079,27,1004,1114,Clear,1.26,1
ORD000287,2023-06-28,P375,Apparel,Europe,WH09,581.0,5,S032,11,383,466,Snowy,1.39,6
ORD000288,2024-06-25,P378,Furniture,Asia,WH07,881.0,6,S008,24,848,1098,Rainy,1.01,5
ORD000289,2024-03-10,P055,Groceries,Europe,WH16,886.0,10,S015,29,245,213,Snowy,1.43,5
ORD000290,2024-07-15,P208,Groceries,Europe,WH19,504.0,11,S046,13,429,574,Clear,0.83,0
ORD000291,2022-05-04,P132,Groceries,South America,WH16,163.0,13,S004,6,317,158,Clear,1.28,1
ORD000292,2023-10-10,P366,Apparel,Africa,WH10,274.0,13,S094,26,437,238,Rainy,1.46,3
ORD000293,2022-08-11,P356,Furniture,Europe,WH18,504.0,8,S062,25,216,255,Clear,0.94,4
ORD000294,2023-01-22,P284,Automobile,Africa,WH14,669.0,12,S010,8,212,377,Clear,1.45,5
ORD000295,2023-10-05,P178,Electronics,Europe,WH18,715.0,3,S021,6,557,445,Clear,0.85,2
ORD000296,2023-01-13,P242,Furniture,Europe,WH10,504.0,9,S057,11,1038,1124,Clear,1.02,5
ORD000297,2024-01-25,P242,Furniture,South America,WH12,576.0,14,S082,25,834,899,Clear,1.28,3
ORD000298,2024-06-29,P284,Automobile,North America,WH12,380.0,3,S013,15,632,836,Clear,1.32,8
ORD000299,2025-02-24,P123,Apparel,Europe,WH03,548.0,8,S082,15,355,203,Rainy,1.21,4
ORD000300,2024-12-11,P437,Electronics,North America,WH14,315.0,6,S043,22,1152,1095,Clear,0.8,6
ORD000301,2023-06-01,P451,Electronics,Asia,WH01,693.0,10,S049,11,1014,825,Rainy,0.87,7
ORD000302,2023-11-17,P282,Electronics,Africa,WH10,504.0,11,S009,12,654,788,Clear,1.05,3
ORD000303,2024-12-01,P167,Furniture,Asia,WH16,723.0,6,S044,19,617,677,Rainy,1.17,9
ORD000304,2022-12-03,P013,Automobile,Europe,WH18,504.0,8,S050,23,1043,1166,Snowy,0.95,6
ORD000305,2025-02-23,P071,Automobile,South America,WH11,146.0,6,S020,13,152,129,Rainy,0.88,0
ORD000306,2024-12-12,P054,Apparel,Asia,WH06,993.0,2,S002,23,1102,1164,Clear,0.88,4
ORD000307,2022-03-19,P013,Automobile,North America,WH03,525.0,5,S040,18,1064,1141,Clear,0.93,9
ORD000308,2024-04-26,P376,Automobile,Asia,WH14,103.0,1,S064,21,382,581,Clear,0.98,0
ORD000309,2024-08-07,P059,Electronics,Europe,WH19,516.0,12,S044,13,775,796,Clear,1.34,4
ORD000310,2024-11-30,P260,Apparel,North America,WH11,820.0,2,S033,9,1018,920,Clear,0.94,5
ORD000311,2024-08-14,P080,Automobile,South America,WH07,840.0,14,S001,12,278,400,Stormy,1.23,0
ORD000312,2022-04-30,P441,Automobile,Africa,WH06,623.0,6,S083,29,312,125,Clear,0.82,7
ORD000313,2024-07-28,P476,Automobile,North America,WH10,504.0,8,S072,27,584,602,Clear,1.0,6
ORD000314,2024-06-14,P060,Automobile,Asia,WH09,677.0,1,S091,21,876,1019,Clear,1.18,5
ORD000315,2024-10-05,P047,Electronics,South America,WH13,137.0,7,S084,10,247,99,Clear,1.25,5
ORD000316,2023-12-30,P333,Furniture,North America,WH04,137.0,10,S027,5,1153,960,Stormy,1.05,9
ORD000317,2022-12-08,P490,Apparel,South America,WH13,876.0,2,S044,16,140,64,Rainy,1.24,2
ORD000318,2023-03-19,P202,Furniture,Asia,WH10,899.0,14,S013,12,639,652,Stormy,1.21,2
ORD000319,2023-12-10,P261,Electronics,Asia,WH16,548.0,4,S005,17,334,415,Clear,1.02,8
ORD000320,2023-12-31,P036,Furniture,South America,WH05,42.0,14,S003,13,133,316,Rainy,1.02,1
ORD000321,2022-07-12,P019,Automobile,Asia,WH06,526.0,7,S016,28,1244,1202,Clear,1.48,3
ORD000322,2024-06-22,P256,Apparel,North America,WH19,874.0,13,S092,11,733,906,Stormy,1.09,3
ORD000323,2025-02-28,P286,Automobile,South America,WH10,518.0,8,S037,11,696,906,Clear,0.83,1
ORD000324,2024-03-24,P367,Apparel,Africa,WH18,200.0,12,S056,15,158,83,Rainy,0.94,0
ORD000325,2022-07-09,P041,Furniture,Europe,WH12,545.0,6,S039,13,215,275,Snowy,1.01,0
ORD000326,2024-05-13,P432,Automobile,Europe,WH15,302.0,7,S057,6,181,210,Clear,1.25,6
ORD000327,2024-12-21,P284,Electronics,South America,WH18,504.0,1,S048,8,563,616,Rainy,1.1,7
ORD000328,2025-02-28,P287,Automobile,Asia,WH12,863.0,12,S090,26,959,1161,Clear,1.38,7
ORD000329,2023-12-08,P228,Groceries,North America,WH19,760.0,5,S074,5,216,173,Rainy,1.13,4
ORD000330,2023-08-09,P441,Electronics,Africa,WH06,819.0,10,S018,19,137,98,Clear,1.26,1
ORD000331,2024-05-24,P171,Apparel,North America,WH15,504.0,14,S083,7,1010,1014,Clear,1.09,5
ORD000332,2023-09-25,P497,Groceries,Asia,WH03,504.0,4,S049,10,143,186,Clear,1.39,7
ORD000333,2023-07-15,P245,Automobile,Africa,WH07,957.0,3,S086,28,367,361,Clear,0.88,2
ORD000334,2024-08-27,P449,Automobile,Europe,WH14,591.0,4,S007,28,250,283,Rainy,1.08,9
ORD000335,2024-02-16,P393,Automobile,North America,WH13,399.0,14,S039,12,476,497,Clear,1.31,4
ORD000336,2023-10-16,P012,Automobile,North America,WH19,678.0,2,S022,27,266,324,Clear,1.34,1
ORD000337,2024-05-12,P215,Groceries,Europe,WH04,136.0,11,S076,11,794,800,Clear,0.93,1
ORD000338,2024-07-22,P140,Electronics,North America,WH07,621.0,8,S038,5,912,751,Snowy,1.48,7
ORD000339,2022-11-16,P298,Groceries,Europe,WH03,903.0,13,S032,12,528,535,Stormy,0.91,5
ORD000340,2022-08-15,P457,Electronics,South America,WH04,350.0,9,S035,12,219,103,Stormy,1.02,9
ORD000341,2024-12-05,P437,Furniture,Europe,WH05,610.0,6,S021,23,1037,1208,Clear,1.12,7
ORD000342,2024-02-09,P346,Furniture,Europe,WH15,430.0,10,S069,14,625,490,Clear,1.05,8
ORD000343,2025-03-11,P478,Electronics,South America,WH11,504.0,12,S035,9,457,285,Clear,0.94,2
ORD000344,2025-02-17,P185,Electronics,South America,WH17,615.0,3,S062,19,631,523,Stormy,1.24,8
ORD000345,2024-12-17,P212,Electronics,Asia,WH08,902.0,8,S019,26,830,1050,Clear,1.33,3
ORD000346,2022-06-16,P272,Furniture,Asia,WH17,458.0,5,S093,24,748,574,Clear,0.86,0
ORD000347,2024-10-27,P461,Electronics,Africa,WH09,168.0,14,S079,5,298,380,Clear,1.43,5
ORD000348,2024-12-20,P099,Electronics,Europe,WH10,504.0,11,S073,26,723,831,Clear,0.91,8
ORD000349,2023-06-10,P434,Groceries,Africa,WH05,818.0,11,S094,10,426,527,Snowy,1.21,3
ORD000350,2024-09-11,P132,Apparel,South America,WH10,356.0,14,S028,13,412,279,Clear,0.84,3
ORD000351,2022-10-18,P115,Automobile,Europe,WH07,94.0,3,S078,17,1003,939,Clear,1.02,9
ORD000352,2023-07-01,P473,Automobile,Europe,WH10,788.0,12,S044,24,854,751,Clear,1.32,3
ORD000353,2023-05-20,P269,Groceries,Europe,WH05,16.0,6,S032,20,389,275,Clear,1.02,3
ORD000354,2023-02-18,P060,Electronics,South America,WH16,749.0,1,S011,14,248,185,Snowy,0.9,8
ORD000355,2023-09-16,P284,Apparel,North America,WH09,112.0,9,S007,28,673,794,Clear,1.41,7
ORD000356,2023-03-06,P109,Groceries,Africa,WH11,296.0,1,S087,21,533,494,Clear,1.22,2
ORD000357,2022-04-06,P396,Apparel,Asia,WH13,0.0,14,S099,13,855,800,Stormy,1.46,6
ORD000358,2023-08-18,P408,Furniture,Asia,WH07,504.0,1,S049,7,1119,895,Snowy,1.17,4
ORD000359,2024-05-24,P348,Apparel,North America,WH10,249.0,8,S004,14,441,616,Clear,1.04,1
ORD000360,2024-04-14,P385,Groceries,Europe,WH15,128.0,3,S004,25,587,460,Rainy,0.81,7
ORD000361,2023-05-30,P418,Automobile,Asia,WH02,563.0,10,S038,26,707,900,Snowy,0.85,4
ORD000362,2024-04-21,P387,Furniture,South America,WH08,876.0,5,S065,21,834,852,Clear,1.33,9
ORD000363,2024-12-24,P022,Apparel,Europe,WH07,504.0,5,S094,9,286,146,Snowy,1.29,7
ORD000364,2023-08-12,P341,Automobile,South America,WH02,200.0,3,S045,16,153,312,Stormy,0.92,9
ORD000365,2025-01-17,P027,Apparel,Africa,WH19,904.0,6,S024,16,329,429,Clear,1.5,7
ORD000366,2024-05-14,P405,Apparel,Europe,WH15,978.0,3,S068,13,226,369,Clear,1.14,4
ORD000367,2023-02-13,P214,Electronics,South America,WH05,504.0,7,S004,14,869,1048,Clear,0.84,8
ORD000368,2022-11-27,P397,Automobile,North America,WH11,504.0,5,S036,27,870,823,Clear,0.93,0
ORD000369,2023-07-24,P044,Furniture,North America,WH08,879.0,6,S063,12,991,1131,Rainy,1.38,4
ORD000370,2024-08-26,P080,Furniture,Asia,WH07,193.0,1,S022,19,1107,1141,Stormy,1.16,2
ORD000371,2022-08-21,P366,Furniture,Africa,WH07,215.0,10,S090,21,184,33,Clear,1.2,8
ORD000372,2024-07-13,P280,Apparel,Europe,WH10,504.0,12,S065,13,371,397,Rainy,0.92,1
ORD000373,2024-02-02,P174,Automobile,Africa,WH01,234.0,6,S018,6,602,731,Clear,1.09,6
ORD000374,2023-03-29,P273,Furniture,Africa,WH18,504.0,4,S043,23,176,175,Clear,1.45,8
ORD000375,2024-10-26,P261,Furniture,Africa,WH15,755.0,5,S084,14,310,153,Clear,0.9,9
ORD000376,2024-02-03,P038,Apparel,Europe,WH08,984.0,5,S003,20,672,762,Rainy,1.09,5
ORD000377,2025-02-13,P059,Groceries,Africa,WH18,693.0,10,S099,9,247,167,Rainy,1.18,4
ORD000378,2022-12-24,P490,Furniture,Asia,WH14,430.0,8,S089,25,542,289,Clear,0.91,3
ORD000379,2023-04-15,P411,Automobile,North America,WH06,975.0,14,S054,9,1098,1214,Rainy,1.05,7
ORD000380,2022-03-26,P182,Furniture,Europe,WH04,504.0,1,S071,8,311,496,Clear,1.2,2
ORD000381,2023-07-26,P105,Apparel,Asia,WH07,58.0,11,S068,19,1092,995,Clear,1.13,3
ORD000382,2024-04-06,P096,Groceries,Asia,WH05,27.0,4,S007,14,288,143,Rainy,0.93,5
ORD000383,2022-04-18,P090,Groceries,South America,WH02,696.0,9,S018,23,473,606,Clear,1.03,3
ORD000384,2024-03-10,P071,Automobile,Asia,WH14,504.0,3,S061,18,578,451,Clear,1.05,2
ORD000385,2024-07-10,P100,Groceries,Africa,WH15,504.0,10,S066,22,354,339,Clear,1.3,1
ORD000386,2022-06-12,P311,Furniture,North America,WH13,862.0,11,S067,27,135,167,Clear,0.95,9
ORD000387,2024-04-28,P327,Electronics,Africa,WH06,504.0,3,S004,6,443,380,Clear,0.82,3
ORD000388,2023-11-09,P171,Apparel,Africa,WH14,71.0,8,S093,18,291,300,Clear,1.28,2
ORD000389,2024-11-08,P347,Furniture,Asia,WH15,348.0,9,S065,7,703,931,Clear,1.45,2
ORD000390,2024-12-30,P166,Furniture,Europe,WH15,504.0,12,S042,10,1068,969,Rainy,1.01,8
ORD000391,2023-05-06,P368,Apparel,Europe,WH10,528.0,8,S032,21,1045,880,Rainy,1.32,9
ORD000392,2022-07-07,P240,Apparel,North America,WH11,467.0,5,S009,12,134,207,Clear,1.1,1
ORD000393,2023-11-21,P216,Furniture,South America,WH17,504.0,5,S060,18,396,562,Stormy,0.87,3
ORD000394,2024-06-17,P344,Groceries,Africa,WH15,800.0,9,S086,9,480,295,Rainy,1.29,7
ORD000395,2023-05-01,P061,Automobile,Europe,WH19,413.0,2,S052,28,566,513,Rainy,1.27,3
ORD000396,2024-03-12,P429,Furniture,Asia,WH17,229.0,5,S026,18,522,554,Stormy,1.34,0
ORD000397,2024-12-29,P186,Electronics,Africa,WH16,748.0,1,S029,5,178,222,Rainy,0.91,9
ORD000398,2024-04-13,P364,Furniture,Africa,WH18,639.0,8,S013,15,232,136,Stormy,0.98,6
ORD000399,2024-01-19,P413,Electronics,South America,WH05,75.0,13,S010,10,423,464,Clear,1.04,9
ORD000400,2023-06-14,P182,Furniture,Africa,WH17,884.0,10,S042,8,393,534,Clear,0.84,3
ORD000401,2024-09-19,P219,Furniture,South America,WH05,524.0,3,S030,26,444,510,Clear,0.82,4
ORD000402,2022-09-22,P034,Electronics,Europe,WH11,186.0,13,S007,8,972,1016,Clear,0.9,7
ORD000403,2024-03-22,P405,Automobile,Europe,WH10,570.0,7,S045,11,596,472,Clear,0.83,2
ORD000404,2024-11-16,P045,Electronics,Africa,WH02,500.0,5,S006,29,95,27,Clear,0.88,5
ORD000405,2024-12-17,P385,Automobile,Africa,WH13,753.0,8,S043,22,644,791,Snowy,1.02,0
ORD000406,2022-06-18,P138,Automobile,South America,WH02,504.0,2,S058,14,850,936,Snowy,1.06,2
ORD000407,2024-01-06,P186,Electronics,Asia,WH15,913.0,10,S010,28,625,495,Clear,1.24,3
ORD000408,2022-04-20,P350,Apparel,Africa,WH03,504.0,8,S035,10,534,466,Clear,1.46,5
ORD000409,2022-12-18,P028,Electronics,South America,WH16,504.0,6,S004,9,396,468,Clear,1.22,7
ORD000410,2022-10-17,P445,Apparel,North America,WH02,272.0,14,S038,22,513,540,Snowy,1.2,2
ORD000411,2024-07-28,P106,Furniture,South America,WH11,657.0,4,S022,27,232,276,Clear,1.0,6
ORD000412,2024-08-03,P286,Apparel,Africa,WH15,366.0,12,S070,6,365,422,Rainy,1.46,5
ORD000413,2022-05-15,P284,Groceries,Africa,WH01,821.0,5,S080,28,158,-1,Snowy,0.82,7
ORD000414,2023-10-31,P157,Furniture,North America,WH02,504.0,4,S057,15,544,719,Stormy,1.44,1
ORD000415,2024-03-12,P287,Furniture,Europe,WH11,662.0,5,S001,7,357,460,Clear,0.91,1
ORD000416,2023-04-15,P107,Apparel,Europe,WH15,683.0,3,S039,19,603,495,Clear,0.99,5
ORD000417,2024-02-11,P233,Apparel,North America,WH18,717.0,9,S027,22,865,988,Snowy,0.84,5
ORD000418,2025-01-20,P196,Groceries,Africa,WH18,710.0,3,S002,23,471,574,Clear,1.42,7
ORD000419,2022-09-07,P497,Furniture,South America,WH08,678.0,10,S015,27,660,677,Clear,0.84,0
ORD000420,2023-04-14,P339,Apparel,Asia,WH03,205.0,12,S022,28,886,869,Clear,1.2,2
ORD000421,2023-06-02,P202,Electronics,North America,WH17,372.0,13,S044,16,1002,868,Clear,0.91,5
ORD000422,2022-05-29,P109,Automobile,North America,WH15,306.0,1,S042,7,444,342,Stormy,0.94,2
ORD000423,2022-12-04,P031,Automobile,South America,WH06,442.0,6,S004,25,643,789,Clear,0.88,9
ORD000424,2023-06-12,P226,Apparel,Asia,WH15,504.0,13,S004,18,616,796,Snowy,1.18,8
ORD000425,2024-03-01,P041,Groceries,Asia,WH17,636.0,2,S068,9,469,229,Rainy,1.2,9
ORD000426,2024-03-18,P064,Apparel,Africa,WH16,532.0,8,S027,6,235,209,Clear,0.91,0
ORD000427,2024-07-12,P231,Groceries,North America,WH08,736.0,11,S063,27,475,545,Clear,1.42,3
ORD000428,2022-08-05,P378,Furniture,South America,WH04,246.0,1,S054,9,269,254,Clear,0.89,2
ORD000429,2024-08-15,P170,Electronics,Europe,WH18,181.0,4,S074,5,880,690,Clear,1.08,8
ORD000430,2025-03-11,P300,Furniture,Europe,WH02,432.0,9,S044,18,900,1091,Clear,1.27,2
ORD000431,2023-04-14,P415,Electronics,Europe,WH07,963.0,11,S099,15,209,237,Clear,1.29,0
ORD000432,2025-01-26,P372,Groceries,South America,WH11,350.0,12,S052,19,689,839,Clear,1.31,3
ORD000433,2024-10-17,P139,Apparel,Europe,WH05,504.0,9,S089,5,937,832,Rainy,1.47,1
ORD000434,2024-08-21,P292,Apparel,Africa,WH02,353.0,9,S006,24,417,368,Stormy,0.86,1
ORD000435,2023-10-04,P364,Apparel,Asia,WH03,977.0,11,S024,5,715,717,Snowy,1.27,6
ORD000436,2025-02-09,P236,Apparel,Europe,WH03,749.0,10,S011,19,680,816,Snowy,1.27,3
ORD000437,2022-07-01,P288,Furniture,South America,WH16,930.0,1,S006,19,336,497,Rainy,1.13,5
ORD000438,2025-02-12,P471,Furniture,South America,WH11,245.0,13,S031,19,674,666,Clear,1.32,5
ORD000439,2024-10-04,P360,Groceries,Europe,WH07,504.0,5,S009,8,1083,914,Clear,1.27,9
ORD000440,2023-04-16,P494,Electronics,Asia,WH03,708.0,12,S037,14,1095,1133,Clear,0.81,0
ORD000441,2023-12-08,P423,Electronics,Asia,WH13,614.0,2,S032,14,1197,1096,Clear,1.29,0
ORD000442,2024-03-16,P067,Electronics,Africa,WH13,476.0,4,S024,25,91,-67,Snowy,1.3,0
ORD000443,2022-11-04,P188,Apparel,Africa,WH12,504.0,1,S002,22,344,228,Clear,0.99,6
ORD000444,2024-01-01,P348,Furniture,Europe,WH16,714.0,10,S022,22,623,838,Clear,0.92,8
ORD000445,2024-04-03,P281,Automobile,Africa,WH17,504.0,4,S012,13,474,447,Clear,1.03,2
ORD000446,2023-10-23,P028,Automobile,Europe,WH02,901.0,3,S061,13,1060,1016,Snowy,1.05,7
ORD000447,2025-01-10,P403,Apparel,Africa,WH10,0.0,14,S056,23,430,553,Clear,1.37,7
ORD000448,2024-10-23,P494,Automobile,Africa,WH19,978.0,3,S085,19,451,293,Clear,0.81,6
ORD000449,2023-07-19,P211,Electronics,South America,WH16,376.0,4,S094,23,105,194,Snowy,1.35,3
ORD000450,2024-09-12,P234,Electronics,North America,WH05,663.0,8,S087,10,154,72,Rainy,1.2,6
ORD000451,2022-08-31,P492,Groceries,Europe,WH11,374.0,1,S078,28,129,165,Rainy,1.09,5
ORD000452,2024-10-15,P413,Apparel,Europe,WH15,782.0,1,S087,9,735,952,Clear,1.09,3
ORD000453,2024-05-17,P434,Groceries,Europe,WH18,667.0,5,S071,23,110,357,Rainy,1.4,0
ORD000454,2023-12-08,P019,Electronics,South America,WH16,273.0,12,S068,20,302,321,Snowy,0.91,8
ORD000455,2022-04-12,P312,Furniture,Africa,WH10,492.0,7,S096,12,210,189,Clear,1.04,2
ORD000456,2023-02-16,P402,Apparel,Europe,WH06,504.0,14,S040,16,603,752,Clear,1.39,4
ORD000457,2023-07-27,P429,Groceries,Europe,WH09,627.0,13,S035,14,1010,775,Clear,1.29,9
ORD000458,2023-08-07,P113,Groceries,Africa,WH11,600.0,3,S015,20,273,68,Clear,0.89,5
ORD000459,2022-10-17,P344,Electronics,Asia,WH15,303.0,1,S068,15,939,938,Clear,1.1,2
ORD000460,2025-03-12,P358,Groceries,Europe,WH04,998.0,7,S089,18,847,924,Clear,1.39,2
ORD000461,2023-06-02,P126,Electronics,Europe,WH04,584.0,13,S048,27,338,125,Stormy,1.09,9
ORD000462,2024-08-06,P208,Furniture,North America,WH12,353.0,2,S022,7,951,805,Clear,1.29,8
ORD000463,2022-08-28,P082,Groceries,Europe,WH11,95.0,5,S041,7,847,967,Clear,1.35,8
ORD000464,2022-06-13,P252,Electronics,South America,WH18,2.0,3,S065,28,792,884,Snowy,0.94,6
ORD000465,2024-02-26,P041,Electronics,Asia,WH05,728.0,10,S086,10,1242,1172,Clear,1.06,6
ORD000466,2022-04-22,P382,Furniture,Asia,WH01,391.0,7,S049,6,904,911,Rainy,0.87,5
ORD000467,2022-09-03,P269,Groceries,Africa,WH18,995.0,6,S029,5,233,132,Clear,0.8,2
ORD000468,2023-12-27,P452,Furniture,Europe,WH03,504.0,5,S067,8,135,98,Clear,1.13,2
ORD000469,2024-04-06,P205,Furniture,Asia,WH13,286.0,5,S065,24,1115,1039,Rainy,1.35,0
ORD000470,2025-02-28,P099,Furniture,South America,WH12,384.0,1,S034,24,271,163,Clear,1.39,7
ORD000471,2023-07-03,P452,Groceries,North America,WH16,504.0,13,S098,18,849,654,Clear,1.03,6
ORD000472,2023-06-13,P083,Automobile,North America,WH09,458.0,13,S071,9,1172,1062,Clear,0.93,8
ORD000473,2024-06-20,P024,Electronics,North America,WH15,660.0,8,S078,17,246,119,Rainy,1.46,8
ORD000474,2024-08-25,P417,Electronics,Asia,WH08,134.0,2,S003,10,817,756,Snowy,1.24,6
ORD000475,2025-01-02,P353,Furniture,South America,WH10,387.0,8,S036,17,217,35,Snowy,0.89,2
ORD000476,2023-04-05,P073,Furniture,North America,WH19,504.0,8,S053,12,316,222,Stormy,0.92,4
ORD000477,2023-02-25,P183,Automobile,Asia,WH12,960.0,14,S003,27,382,255,Clear,1.5,3
ORD000478,2022-09-20,P003,Apparel,South America,WH04,814.0,1,S058,8,662,504,Clear,1.21,8
ORD000479,2023-08-01,P259,Electronics,Africa,WH16,410.0,14,S098,21,694,553,Rainy,1.16,1
ORD000480,2024-06-15,P030,Apparel,Asia,WH01,798.0,9,S089,20,1275,1148,Clear,1.31,6
ORD000481,2024-09-28,P146,Furniture,Asia,WH04,372.0,14,S026,20,735,707,Clear,1.1,1
ORD000482,2024-10-03,P450,Electronics,North America,WH18,504.0,8,S095,27,849,669,Stormy,0.99,5
ORD000483,2022-07-26,P480,Electronics,Africa,WH14,218.0,4,S044,10,464,390,Clear,1.48,9
ORD000484,2022-05-11,P427,Furniture,North America,WH18,504.0,13,S049,17,748,702,Clear,0.98,8
ORD000485,2024-01-28,P457,Apparel,Europe,WH19,957.0,5,S095,17,502,349,Rainy,1.33,0
ORD000486,2024-01-15,P322,Apparel,Africa,WH14,358.0,14,S031,26,305,260,Clear,1.34,5
ORD000487,2022-09-03,P212,Groceries,South America,WH19,195.0,4,S020,12,632,479,Rainy,1.25,1
ORD000488,2024-06-06,P027,Groceries,South America,WH04,729.0,9,S032,26,549,713,Rainy,1.04,8
ORD000489,2022-06-02,P356,Automobile,Europe,WH01,174.0,11,S033,18,112,85,Rainy,1.27,5
ORD000490,2024-08-16,P105,Automobile,Asia,WH11,961.0,12,S099,17,263,227,Clear,1.35,3
ORD000491,2022-10-03,P110,Apparel,Asia,WH19,318.0,6,S042,23,297,316,Clear,1.44,6
ORD000492,2024-04-16,P019,Furniture,Africa,WH07,824.0,3,S021,10,406,510,Rainy,1.08,0
ORD000493,2022-04-30,P016,Apparel,North America,WH02,844.0,14,S083,23,1088,1164,Clear,1.47,0
ORD000494,2023-12-30,P282,Electronics,North America,WH03,451.0,5,S057,6,1146,1010,Clear,1.13,9
ORD000495,2023-06-28,P270,Groceries,North America,WH11,811.0,8,S016,7,1149,967,Stormy,1.14,6
ORD000496,2024-11-09,P047,Groceries,South America,WH13,945.0,6,S063,26,108,266,Clear,0.95,2
ORD000497,2025-01-13,P146,Apparel,Europe,WH03,728.0,13,S032,12,381,381,Clear,0.99,1
ORD000498,2024-03-19,P156,Electronics,North America,WH01,948.0,13,S023,17,895,1044,Clear,0.95,9
ORD000499,2024-05-06,P367,Apparel,Africa,WH19,451.0,4,S025,8,449,293,Clear,0.95,6
ORD000500,2024-11-06,P403,Apparel,Europe,WH01,438.0,6,S081,21,974,1148,Clear,0.99,9
ORD000501,2023-03-07,P030,Apparel,Asia,WH08,958.0,7,S044,6,1189,1296,Stormy,1.44,9
ORD000502,2024-11-10,P105,Electronics,Africa,WH16,504.0,10,S001,19,247,151,Clear,1.03,7
ORD000503,2024-01-11,P149,Groceries,North America,WH04,208.0,11,S076,23,134,290,Rainy,1.43,1
ORD000504,2023-03-22,P405,Furniture,Europe,WH16,504.0,3,S099,15,465,338,Stormy,0.86,1
ORD000505,2025-01-09,P048,Automobile,Europe,WH05,356.0,1,S026,16,510,423,Snowy,0.93,7
